id,date,store_nbr,family,sales,onpromotion
2983004,2017-08-05,8,BEAUTY,21.0,1
2983003,2017-08-05,8,BABY CARE,0.0,0
2983002,2017-08-05,8,AUTOMOTIVE,12.0,0
2983001,2017-08-05,7,SEAFOOD,41.153,0
2983000,2017-08-05,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
2982985,2017-08-05,7,HOME AND KITCHEN II,21.0,2
2982999,2017-08-05,7,PRODUCE,4185.951,5
2982997,2017-08-05,7,POULTRY,551.747,0
2982996,2017-08-05,7,PLAYERS AND ELECTRONICS,19.0,0
2982995,2017-08-05,7,PET SUPPLIES,12.0,0
2982994,2017-08-05,7,PERSONAL CARE,199.0,11
2982993,2017-08-05,7,MEATS,413.035,0
2982992,2017-08-05,7,MAGAZINES,7.0,0
2982991,2017-08-05,7,"LIQUOR,WINE,BEER",259.0,6
2982990,2017-08-05,7,LINGERIE,6.0,2
2982989,2017-08-05,7,LAWN AND GARDEN,67.0,0
2982988,2017-08-05,7,LADIESWEAR,25.0,0
2982987,2017-08-05,7,HOME CARE,199.0,7
2982998,2017-08-05,7,PREPARED FOODS,141.537,0
2982623,2017-08-05,46,HOME APPLIANCES,0.0,0
2982846,2017-08-05,52,DELI,465.23,9
2982844,2017-08-05,52,CLEANING,1880.0,12
2982703,2017-08-05,48,SCHOOL AND OFFICE SUPPLIES,569.0,12
2982702,2017-08-05,48,PRODUCE,2791.436,8
2982701,2017-08-05,48,PREPARED FOODS,145.552,0
2982700,2017-08-05,48,POULTRY,1216.503,0
2982699,2017-08-05,48,PLAYERS AND ELECTRONICS,37.0,0
2982698,2017-08-05,48,PET SUPPLIES,23.0,0
2982697,2017-08-05,48,PERSONAL CARE,1195.0,12
2982696,2017-08-05,48,MEATS,1147.092,0
2982695,2017-08-05,48,MAGAZINES,10.0,0
2982694,2017-08-05,48,"LIQUOR,WINE,BEER",257.0,5
2982693,2017-08-05,48,LINGERIE,3.0,0
2982692,2017-08-05,48,LAWN AND GARDEN,10.0,0
2982691,2017-08-05,48,LADIESWEAR,34.0,8
2982690,2017-08-05,48,HOME CARE,801.0,8
2982689,2017-08-05,48,HOME APPLIANCES,0.0,0
2982688,2017-08-05,48,HOME AND KITCHEN II,38.0,2
2982687,2017-08-05,48,HOME AND KITCHEN I,28.0,0
2982686,2017-08-05,48,HARDWARE,1.0,0
2982685,2017-08-05,48,GROCERY II,67.0,0
2982684,2017-08-05,48,GROCERY I,11786.0,40
2982683,2017-08-05,48,FROZEN FOODS,373.417,1
2982682,2017-08-05,48,EGGS,188.0,0
2982681,2017-08-05,48,DELI,904.662,7
2982704,2017-08-05,48,SEAFOOD,48.202,0
2982705,2017-08-05,49,AUTOMOTIVE,12.0,0
2982706,2017-08-05,49,BABY CARE,0.0,0
2982707,2017-08-05,49,BEAUTY,18.0,2
2982731,2017-08-05,49,PET SUPPLIES,27.0,0
2982730,2017-08-05,49,PERSONAL CARE,661.0,12
2982729,2017-08-05,49,MEATS,893.0,0
2982728,2017-08-05,49,MAGAZINES,17.0,0
2982727,2017-08-05,49,"LIQUOR,WINE,BEER",386.0,6
2982726,2017-08-05,49,LINGERIE,3.0,0
2982725,2017-08-05,49,LAWN AND GARDEN,34.0,0
2982724,2017-08-05,49,LADIESWEAR,21.0,6
2982723,2017-08-05,49,HOME CARE,542.0,8
2982722,2017-08-05,49,HOME APPLIANCES,0.0,0
2982721,2017-08-05,49,HOME AND KITCHEN II,68.0,2
2982680,2017-08-05,48,DAIRY,1682.0,24
2982720,2017-08-05,49,HOME AND KITCHEN I,56.0,0
2982718,2017-08-05,49,GROCERY II,61.0,0
2982717,2017-08-05,49,GROCERY I,8410.0,42
2982716,2017-08-05,49,FROZEN FOODS,319.393,1
2982715,2017-08-05,49,EGGS,490.0,0
2982714,2017-08-05,49,DELI,533.753,9
2982713,2017-08-05,49,DAIRY,2214.0,26
2982712,2017-08-05,49,CLEANING,1929.0,14
2982711,2017-08-05,49,CELEBRATION,30.0,0
2982710,2017-08-05,49,BREAD/BAKERY,1142.184,11
2982709,2017-08-05,49,BOOKS,0.0,0
2982708,2017-08-05,49,BEVERAGES,7494.0,12
2982719,2017-08-05,49,HARDWARE,0.0,0
2982679,2017-08-05,48,CLEANING,2980.0,13
2982678,2017-08-05,48,CELEBRATION,18.0,0
2982677,2017-08-05,48,BREAD/BAKERY,1170.0,11
2982648,2017-08-05,47,DELI,910.191,6
2982647,2017-08-05,47,DAIRY,2589.0,27
2982646,2017-08-05,47,CLEANING,3000.0,15
2982645,2017-08-05,47,CELEBRATION,40.0,0
2982644,2017-08-05,47,BREAD/BAKERY,1519.203,11
2982643,2017-08-05,47,BOOKS,0.0,0
2982642,2017-08-05,47,BEVERAGES,14469.0,9
2982641,2017-08-05,47,BEAUTY,30.0,2
2982640,2017-08-05,47,BABY CARE,0.0,0
2982639,2017-08-05,47,AUTOMOTIVE,21.0,0
2982638,2017-08-05,46,SEAFOOD,89.6,0
2982649,2017-08-05,47,EGGS,436.0,0
2982637,2017-08-05,46,SCHOOL AND OFFICE SUPPLIES,559.0,13
2982635,2017-08-05,46,PREPARED FOODS,187.802,0
2982634,2017-08-05,46,POULTRY,1274.647,0
2982633,2017-08-05,46,PLAYERS AND ELECTRONICS,71.0,0
2982632,2017-08-05,46,PET SUPPLIES,48.0,0
2982631,2017-08-05,46,PERSONAL CARE,1230.0,10
2982630,2017-08-05,46,MEATS,1245.202,0
2982629,2017-08-05,46,MAGAZINES,13.0,0
2982628,2017-08-05,46,"LIQUOR,WINE,BEER",232.0,6
2982627,2017-08-05,46,LINGERIE,17.0,6
2982626,2017-08-05,46,LAWN AND GARDEN,32.0,0
2982625,2017-08-05,46,LADIESWEAR,50.0,9
2982636,2017-08-05,46,PRODUCE,4030.567,9
2982732,2017-08-05,49,PLAYERS AND ELECTRONICS,27.0,0
2982650,2017-08-05,47,FROZEN FOODS,404.429,1
2982652,2017-08-05,47,GROCERY II,64.0,0
2982676,2017-08-05,48,BOOKS,0.0,0
2982675,2017-08-05,48,BEVERAGES,6805.0,10
2982674,2017-08-05,48,BEAUTY,45.0,2
2982673,2017-08-05,48,BABY CARE,0.0,0
2982672,2017-08-05,48,AUTOMOTIVE,10.0,0
2982671,2017-08-05,47,SEAFOOD,84.529,0
2982670,2017-08-05,47,SCHOOL AND OFFICE SUPPLIES,757.0,12
2982669,2017-08-05,47,PRODUCE,6437.607,7
2982668,2017-08-05,47,PREPARED FOODS,304.268,0
2982667,2017-08-05,47,POULTRY,1368.197,1
2982666,2017-08-05,47,PLAYERS AND ELECTRONICS,46.0,0
2982651,2017-08-05,47,GROCERY I,12937.0,43
2982665,2017-08-05,47,PET SUPPLIES,42.0,0
2982663,2017-08-05,47,MEATS,1036.58,0
2982662,2017-08-05,47,MAGAZINES,24.0,0
2982661,2017-08-05,47,"LIQUOR,WINE,BEER",338.0,5
2982660,2017-08-05,47,LINGERIE,1.0,0
2982659,2017-08-05,47,LAWN AND GARDEN,31.0,0
2982658,2017-08-05,47,LADIESWEAR,46.0,13
2982657,2017-08-05,47,HOME CARE,818.0,10
2982656,2017-08-05,47,HOME APPLIANCES,2.0,0
2982655,2017-08-05,47,HOME AND KITCHEN II,121.0,2
2982654,2017-08-05,47,HOME AND KITCHEN I,97.0,1
2982653,2017-08-05,47,HARDWARE,5.0,0
2982664,2017-08-05,47,PERSONAL CARE,1074.0,15
2982733,2017-08-05,49,POULTRY,1107.222,0
2982734,2017-08-05,49,PREPARED FOODS,215.057,0
2982735,2017-08-05,49,PRODUCE,6922.8022,10
2982815,2017-08-05,51,FROZEN FOODS,451.419,1
2982814,2017-08-05,51,EGGS,400.0,0
2982813,2017-08-05,51,DELI,295.764,8
2982812,2017-08-05,51,DAIRY,1860.0,26
2982811,2017-08-05,51,CLEANING,1798.0,8
2982810,2017-08-05,51,CELEBRATION,11.0,0
2982809,2017-08-05,51,BREAD/BAKERY,1084.004,11
2982808,2017-08-05,51,BOOKS,0.0,0
2982807,2017-08-05,51,BEVERAGES,6134.0,10
2982806,2017-08-05,51,BEAUTY,10.0,2
2982805,2017-08-05,51,BABY CARE,0.0,0
2982816,2017-08-05,51,GROCERY I,6125.0,37
2982804,2017-08-05,51,AUTOMOTIVE,8.0,0
2982802,2017-08-05,50,SCHOOL AND OFFICE SUPPLIES,592.0,13
2982801,2017-08-05,50,PRODUCE,2479.75,9
2982800,2017-08-05,50,PREPARED FOODS,101.576996,0
2982799,2017-08-05,50,POULTRY,449.127,0
2982798,2017-08-05,50,PLAYERS AND ELECTRONICS,35.0,0
2982797,2017-08-05,50,PET SUPPLIES,30.0,0
2982796,2017-08-05,50,PERSONAL CARE,781.0,12
2982795,2017-08-05,50,MEATS,782.834,0
2982794,2017-08-05,50,MAGAZINES,15.0,0
2982793,2017-08-05,50,"LIQUOR,WINE,BEER",207.0,4
2982792,2017-08-05,50,LINGERIE,10.0,0
2982803,2017-08-05,50,SEAFOOD,22.988,0
2982791,2017-08-05,50,LAWN AND GARDEN,13.0,0
2982817,2017-08-05,51,GROCERY II,80.0,0
2982819,2017-08-05,51,HOME AND KITCHEN I,36.0,0
2982843,2017-08-05,52,CELEBRATION,7.0,0
2982842,2017-08-05,52,BREAD/BAKERY,931.976,10
2982841,2017-08-05,52,BOOKS,0.0,0
2982840,2017-08-05,52,BEVERAGES,5313.0,9
2982839,2017-08-05,52,BEAUTY,14.0,2
2982838,2017-08-05,52,BABY CARE,0.0,0
2982837,2017-08-05,52,AUTOMOTIVE,15.0,0
2982836,2017-08-05,51,SEAFOOD,65.22,0
2982835,2017-08-05,51,SCHOOL AND OFFICE SUPPLIES,9.0,0
2982834,2017-08-05,51,PRODUCE,6269.454,9
2982833,2017-08-05,51,PREPARED FOODS,141.424,0
2982818,2017-08-05,51,HARDWARE,2.0,0
2982832,2017-08-05,51,POULTRY,807.824,0
2982830,2017-08-05,51,PET SUPPLIES,15.0,0
2982829,2017-08-05,51,PERSONAL CARE,500.0,10
2982828,2017-08-05,51,MEATS,826.288,0
2982827,2017-08-05,51,MAGAZINES,5.0,0
2982826,2017-08-05,51,"LIQUOR,WINE,BEER",248.0,5
2982825,2017-08-05,51,LINGERIE,4.0,0
2982824,2017-08-05,51,LAWN AND GARDEN,70.0,0
2982823,2017-08-05,51,LADIESWEAR,3.0,0
2982822,2017-08-05,51,HOME CARE,410.0,8
2982821,2017-08-05,51,HOME APPLIANCES,0.0,0
2982820,2017-08-05,51,HOME AND KITCHEN II,48.0,2
2982831,2017-08-05,51,PLAYERS AND ELECTRONICS,15.0,0
2982845,2017-08-05,52,DAIRY,1287.0,26
2982790,2017-08-05,50,LADIESWEAR,43.0,11
2982788,2017-08-05,50,HOME APPLIANCES,0.0,0
2982759,2017-08-05,5,LINGERIE,11.0,0
2982758,2017-08-05,5,LAWN AND GARDEN,11.0,0
2982757,2017-08-05,5,LADIESWEAR,12.0,0
2982756,2017-08-05,5,HOME CARE,209.0,5
2982755,2017-08-05,5,HOME APPLIANCES,0.0,0
2982754,2017-08-05,5,HOME AND KITCHEN II,13.0,0
2982753,2017-08-05,5,HOME AND KITCHEN I,32.0,0
2982752,2017-08-05,5,HARDWARE,1.0,0
2982751,2017-08-05,5,GROCERY II,46.0,0
2982750,2017-08-05,5,GROCERY I,3396.0,41
2982749,2017-08-05,5,FROZEN FOODS,197.08,1
2982760,2017-08-05,5,"LIQUOR,WINE,BEER",117.0,4
2982748,2017-08-05,5,EGGS,85.0,0
2982746,2017-08-05,5,DAIRY,595.0,22
2982745,2017-08-05,5,CLEANING,937.0,10
2982744,2017-08-05,5,CELEBRATION,54.0,0
2982743,2017-08-05,5,BREAD/BAKERY,384.263,8
2982742,2017-08-05,5,BOOKS,0.0,0
2982741,2017-08-05,5,BEVERAGES,2164.0,9
2982740,2017-08-05,5,BEAUTY,17.0,2
2982739,2017-08-05,5,BABY CARE,1.0,0
2982738,2017-08-05,5,AUTOMOTIVE,8.0,0
2982737,2017-08-05,49,SEAFOOD,60.65,0
2982736,2017-08-05,49,SCHOOL AND OFFICE SUPPLIES,428.0,13
2982747,2017-08-05,5,DELI,252.953,8
2982789,2017-08-05,50,HOME CARE,541.0,7
2982761,2017-08-05,5,MAGAZINES,13.0,0
2982763,2017-08-05,5,PERSONAL CARE,280.0,13
2982787,2017-08-05,50,HOME AND KITCHEN II,29.0,0
2982786,2017-08-05,50,HOME AND KITCHEN I,62.0,0
2982785,2017-08-05,50,HARDWARE,0.0,0
2982784,2017-08-05,50,GROCERY II,117.0,0
2982783,2017-08-05,50,GROCERY I,9006.0,41
2982782,2017-08-05,50,FROZEN FOODS,213.426,1
2982781,2017-08-05,50,EGGS,153.0,0
2982780,2017-08-05,50,DELI,625.019,7
2982779,2017-08-05,50,DAIRY,1399.0,25
2982778,2017-08-05,50,CLEANING,2240.0,14
2982777,2017-08-05,50,CELEBRATION,57.0,0
2982762,2017-08-05,5,MEATS,328.404,0
2982776,2017-08-05,50,BREAD/BAKERY,878.421,11
2982774,2017-08-05,50,BEVERAGES,6153.0,10
2982773,2017-08-05,50,BEAUTY,29.0,2
2982772,2017-08-05,50,BABY CARE,0.0,0
2982771,2017-08-05,50,AUTOMOTIVE,11.0,0
2982770,2017-08-05,5,SEAFOOD,5.852,0
2982769,2017-08-05,5,SCHOOL AND OFFICE SUPPLIES,2.0,0
2982768,2017-08-05,5,PRODUCE,1676.279,6
2982767,2017-08-05,5,PREPARED FOODS,81.976,0
2982766,2017-08-05,5,POULTRY,278.13,0
2982765,2017-08-05,5,PLAYERS AND ELECTRONICS,12.0,0
2982764,2017-08-05,5,PET SUPPLIES,1.0,0
2982775,2017-08-05,50,BOOKS,0.0,0
2982177,2017-08-05,34,AUTOMOTIVE,3.0,0
2983067,2017-08-05,9,SEAFOOD,16.598,3
2982175,2017-08-05,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981587,2017-08-05,18,BOOKS,0.0,0
2981586,2017-08-05,18,BEVERAGES,2800.0,26
2981585,2017-08-05,18,BEAUTY,6.0,1
2981584,2017-08-05,18,BABY CARE,0.0,0
2981583,2017-08-05,18,AUTOMOTIVE,6.0,0
2981582,2017-08-05,17,SEAFOOD,28.0,2
2981581,2017-08-05,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981580,2017-08-05,17,PRODUCE,1384.58,2
2981579,2017-08-05,17,PREPARED FOODS,79.0,0
2981578,2017-08-05,17,POULTRY,363.868,1
2981577,2017-08-05,17,PLAYERS AND ELECTRONICS,14.0,0
2981576,2017-08-05,17,PET SUPPLIES,2.0,0
2981575,2017-08-05,17,PERSONAL CARE,283.0,9
2981574,2017-08-05,17,MEATS,217.534,0
2981573,2017-08-05,17,MAGAZINES,4.0,0
2981572,2017-08-05,17,"LIQUOR,WINE,BEER",110.0,4
2981571,2017-08-05,17,LINGERIE,4.0,2
2981570,2017-08-05,17,LAWN AND GARDEN,0.0,0
2981569,2017-08-05,17,LADIESWEAR,0.0,0
2981568,2017-08-05,17,HOME CARE,288.0,9
2981567,2017-08-05,17,HOME APPLIANCES,0.0,0
2981566,2017-08-05,17,HOME AND KITCHEN II,34.0,0
2981565,2017-08-05,17,HOME AND KITCHEN I,31.0,1
2981588,2017-08-05,18,BREAD/BAKERY,696.0,10
2981589,2017-08-05,18,CELEBRATION,10.0,0
2981590,2017-08-05,18,CLEANING,836.0,22
2981591,2017-08-05,18,DAIRY,716.0,24
2981615,2017-08-05,18,SEAFOOD,22.0,3
2981614,2017-08-05,18,SCHOOL AND OFFICE SUPPLIES,121.0,8
2981613,2017-08-05,18,PRODUCE,1843.16,7
2981612,2017-08-05,18,PREPARED FOODS,49.825,0
2981611,2017-08-05,18,POULTRY,205.853,1
2981610,2017-08-05,18,PLAYERS AND ELECTRONICS,14.0,0
2981609,2017-08-05,18,PET SUPPLIES,3.0,0
2981608,2017-08-05,18,PERSONAL CARE,236.0,8
2981607,2017-08-05,18,MEATS,100.171,0
2981606,2017-08-05,18,MAGAZINES,2.0,0
2981605,2017-08-05,18,"LIQUOR,WINE,BEER",113.0,3
2981564,2017-08-05,17,HARDWARE,3.0,0
2981604,2017-08-05,18,LINGERIE,10.0,3
2981602,2017-08-05,18,LADIESWEAR,16.0,0
2981601,2017-08-05,18,HOME CARE,280.0,10
2981600,2017-08-05,18,HOME APPLIANCES,0.0,0
2981599,2017-08-05,18,HOME AND KITCHEN II,22.0,0
2981598,2017-08-05,18,HOME AND KITCHEN I,36.0,0
2981597,2017-08-05,18,HARDWARE,0.0,0
2981596,2017-08-05,18,GROCERY II,27.0,0
2981595,2017-08-05,18,GROCERY I,3587.773,69
2981594,2017-08-05,18,FROZEN FOODS,94.0,21
2981593,2017-08-05,18,EGGS,216.0,1
2981592,2017-08-05,18,DELI,240.16,5
2981603,2017-08-05,18,LAWN AND GARDEN,7.0,0
2981563,2017-08-05,17,GROCERY II,22.0,0
2981562,2017-08-05,17,GROCERY I,5121.0,60
2981561,2017-08-05,17,FROZEN FOODS,193.0,18
2981532,2017-08-05,16,HOME AND KITCHEN I,20.0,0
2981531,2017-08-05,16,HARDWARE,0.0,0
2981530,2017-08-05,16,GROCERY II,1.0,0
2981529,2017-08-05,16,GROCERY I,2499.0,52
2981528,2017-08-05,16,FROZEN FOODS,101.0,12
2981527,2017-08-05,16,EGGS,76.0,1
2981526,2017-08-05,16,DELI,187.0,5
2981525,2017-08-05,16,DAIRY,288.0,8
2981524,2017-08-05,16,CLEANING,895.0,21
2981523,2017-08-05,16,CELEBRATION,8.0,0
2981522,2017-08-05,16,BREAD/BAKERY,232.0,10
2981533,2017-08-05,16,HOME AND KITCHEN II,19.0,0
2981521,2017-08-05,16,BOOKS,0.0,0
2981519,2017-08-05,16,BEAUTY,2.0,0
2981518,2017-08-05,16,BABY CARE,2.0,0
2981517,2017-08-05,16,AUTOMOTIVE,12.0,0
2981516,2017-08-05,15,SEAFOOD,1.0,1
2981515,2017-08-05,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981514,2017-08-05,15,PRODUCE,540.611,4
2981513,2017-08-05,15,PREPARED FOODS,56.0,1
2981512,2017-08-05,15,POULTRY,64.076,0
2981511,2017-08-05,15,PLAYERS AND ELECTRONICS,7.0,0
2981510,2017-08-05,15,PET SUPPLIES,1.0,0
2981509,2017-08-05,15,PERSONAL CARE,167.0,9
2981520,2017-08-05,16,BEVERAGES,1342.0,20
2981616,2017-08-05,19,AUTOMOTIVE,11.0,0
2981534,2017-08-05,16,HOME APPLIANCES,1.0,0
2981536,2017-08-05,16,LADIESWEAR,0.0,0
2981560,2017-08-05,17,EGGS,133.0,1
2981559,2017-08-05,17,DELI,482.0,8
2981558,2017-08-05,17,DAIRY,671.0,16
2981557,2017-08-05,17,CLEANING,1280.0,17
2981556,2017-08-05,17,CELEBRATION,7.0,0
2981555,2017-08-05,17,BREAD/BAKERY,299.0,8
2981554,2017-08-05,17,BOOKS,0.0,0
2981553,2017-08-05,17,BEVERAGES,3781.0,24
2981552,2017-08-05,17,BEAUTY,1.0,0
2981551,2017-08-05,17,BABY CARE,0.0,0
2981550,2017-08-05,17,AUTOMOTIVE,24.0,0
2981535,2017-08-05,16,HOME CARE,157.0,7
2981549,2017-08-05,16,SEAFOOD,0.0,0
2981547,2017-08-05,16,PRODUCE,564.543,4
2981546,2017-08-05,16,PREPARED FOODS,50.0,0
2981545,2017-08-05,16,POULTRY,69.023,0
2981544,2017-08-05,16,PLAYERS AND ELECTRONICS,6.0,0
2981543,2017-08-05,16,PET SUPPLIES,4.0,0
2981542,2017-08-05,16,PERSONAL CARE,143.0,8
2981541,2017-08-05,16,MEATS,46.168,0
2981540,2017-08-05,16,MAGAZINES,2.0,0
2981539,2017-08-05,16,"LIQUOR,WINE,BEER",100.0,4
2981538,2017-08-05,16,LINGERIE,3.0,0
2981537,2017-08-05,16,LAWN AND GARDEN,0.0,0
2981548,2017-08-05,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981617,2017-08-05,19,BABY CARE,0.0,0
2981618,2017-08-05,19,BEAUTY,7.0,1
2981619,2017-08-05,19,BEVERAGES,4096.0,24
2981699,2017-08-05,20,HOME APPLIANCES,0.0,0
2981698,2017-08-05,20,HOME AND KITCHEN II,33.0,1
2981697,2017-08-05,20,HOME AND KITCHEN I,61.0,0
2981696,2017-08-05,20,HARDWARE,0.0,0
2981695,2017-08-05,20,GROCERY II,15.0,0
2981694,2017-08-05,20,GROCERY I,8486.367,69
2981693,2017-08-05,20,FROZEN FOODS,152.0,25
2981692,2017-08-05,20,EGGS,97.0,1
2981691,2017-08-05,20,DELI,758.878,7
2981690,2017-08-05,20,DAIRY,913.0,22
2981689,2017-08-05,20,CLEANING,1852.0,23
2981700,2017-08-05,20,HOME CARE,486.0,10
2981688,2017-08-05,20,CELEBRATION,15.0,0
2981686,2017-08-05,20,BOOKS,0.0,0
2981685,2017-08-05,20,BEVERAGES,5492.0,29
2981684,2017-08-05,20,BEAUTY,9.0,1
2981683,2017-08-05,20,BABY CARE,0.0,0
2981682,2017-08-05,20,AUTOMOTIVE,8.0,0
2981681,2017-08-05,2,SEAFOOD,47.973,0
2981680,2017-08-05,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981679,2017-08-05,2,PRODUCE,2396.897,8
2981678,2017-08-05,2,PREPARED FOODS,117.637,0
2981677,2017-08-05,2,POULTRY,484.394,0
2981676,2017-08-05,2,PLAYERS AND ELECTRONICS,9.0,0
2981687,2017-08-05,20,BREAD/BAKERY,617.0,13
2981675,2017-08-05,2,PET SUPPLIES,4.0,0
2981701,2017-08-05,20,LADIESWEAR,2.0,0
2981703,2017-08-05,20,LINGERIE,0.0,0
2981727,2017-08-05,21,GROCERY I,5655.211,70
2981726,2017-08-05,21,FROZEN FOODS,208.534,24
2981725,2017-08-05,21,EGGS,289.0,1
2981724,2017-08-05,21,DELI,380.117,6
2981723,2017-08-05,21,DAIRY,790.0,18
2981722,2017-08-05,21,CLEANING,1940.0,26
2981721,2017-08-05,21,CELEBRATION,9.0,0
2981720,2017-08-05,21,BREAD/BAKERY,464.0,8
2981719,2017-08-05,21,BOOKS,0.0,0
2981718,2017-08-05,21,BEVERAGES,4593.0,31
2981717,2017-08-05,21,BEAUTY,2.0,1
2981702,2017-08-05,20,LAWN AND GARDEN,5.0,0
2981716,2017-08-05,21,BABY CARE,0.0,0
2981714,2017-08-05,20,SEAFOOD,33.205,4
2981713,2017-08-05,20,SCHOOL AND OFFICE SUPPLIES,12.0,5
2981712,2017-08-05,20,PRODUCE,1394.209,7
2981711,2017-08-05,20,PREPARED FOODS,118.324,0
2981710,2017-08-05,20,POULTRY,350.874,0
2981709,2017-08-05,20,PLAYERS AND ELECTRONICS,8.0,0
2981708,2017-08-05,20,PET SUPPLIES,7.0,0
2981707,2017-08-05,20,PERSONAL CARE,504.0,13
2981706,2017-08-05,20,MEATS,393.74,0
2981705,2017-08-05,20,MAGAZINES,0.0,0
2981704,2017-08-05,20,"LIQUOR,WINE,BEER",136.0,1
2981715,2017-08-05,21,AUTOMOTIVE,20.0,0
2981508,2017-08-05,15,MEATS,110.379,0
2981674,2017-08-05,2,PERSONAL CARE,274.0,9
2981672,2017-08-05,2,MAGAZINES,13.0,0
2981643,2017-08-05,19,PLAYERS AND ELECTRONICS,6.0,0
2981642,2017-08-05,19,PET SUPPLIES,3.0,0
2981641,2017-08-05,19,PERSONAL CARE,283.0,9
2981640,2017-08-05,19,MEATS,197.468,0
2981639,2017-08-05,19,MAGAZINES,2.0,0
2981638,2017-08-05,19,"LIQUOR,WINE,BEER",95.0,2
2981637,2017-08-05,19,LINGERIE,9.0,0
2981636,2017-08-05,19,LAWN AND GARDEN,0.0,0
2981635,2017-08-05,19,LADIESWEAR,36.0,0
2981634,2017-08-05,19,HOME CARE,305.0,9
2981633,2017-08-05,19,HOME APPLIANCES,1.0,0
2981644,2017-08-05,19,POULTRY,316.901,0
2981632,2017-08-05,19,HOME AND KITCHEN II,26.0,0
2981630,2017-08-05,19,HARDWARE,5.0,0
2981629,2017-08-05,19,GROCERY II,3.0,0
2981628,2017-08-05,19,GROCERY I,5222.0,56
2981627,2017-08-05,19,FROZEN FOODS,60.0,16
2981626,2017-08-05,19,EGGS,61.0,1
2981625,2017-08-05,19,DELI,376.0,7
2981624,2017-08-05,19,DAIRY,496.0,13
2981623,2017-08-05,19,CLEANING,1616.0,19
2981622,2017-08-05,19,CELEBRATION,11.0,0
2981621,2017-08-05,19,BREAD/BAKERY,327.0,11
2981620,2017-08-05,19,BOOKS,0.0,0
2981631,2017-08-05,19,HOME AND KITCHEN I,13.0,1
2981673,2017-08-05,2,MEATS,426.65298,0
2981645,2017-08-05,19,PREPARED FOODS,32.0,0
2981647,2017-08-05,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981671,2017-08-05,2,"LIQUOR,WINE,BEER",134.0,5
2981670,2017-08-05,2,LINGERIE,7.0,0
2981669,2017-08-05,2,LAWN AND GARDEN,13.0,0
2981668,2017-08-05,2,LADIESWEAR,35.0,0
2981667,2017-08-05,2,HOME CARE,255.0,7
2981666,2017-08-05,2,HOME APPLIANCES,0.0,0
2981665,2017-08-05,2,HOME AND KITCHEN II,13.0,0
2981664,2017-08-05,2,HOME AND KITCHEN I,27.0,0
2981663,2017-08-05,2,HARDWARE,4.0,0
2981662,2017-08-05,2,GROCERY II,25.0,0
2981661,2017-08-05,2,GROCERY I,3929.0,38
2981646,2017-08-05,19,PRODUCE,555.137,2
2981660,2017-08-05,2,FROZEN FOODS,138.0,1
2981658,2017-08-05,2,DELI,285.503,8
2981657,2017-08-05,2,DAIRY,856.0,23
2981656,2017-08-05,2,CLEANING,890.0,11
2981655,2017-08-05,2,CELEBRATION,13.0,0
2981654,2017-08-05,2,BREAD/BAKERY,639.0,11
2981653,2017-08-05,2,BOOKS,0.0,0
2981652,2017-08-05,2,BEVERAGES,3150.0,9
2981651,2017-08-05,2,BEAUTY,8.0,1
2981650,2017-08-05,2,BABY CARE,0.0,0
2981649,2017-08-05,2,AUTOMOTIVE,10.0,0
2981648,2017-08-05,19,SEAFOOD,9.0,2
2981659,2017-08-05,2,EGGS,195.0,0
2981728,2017-08-05,21,GROCERY II,24.0,0
2981507,2017-08-05,15,MAGAZINES,4.0,0
2981505,2017-08-05,15,LINGERIE,10.0,0
2981364,2017-08-05,11,GROCERY I,8311.914,72
2981363,2017-08-05,11,FROZEN FOODS,114.251,19
2981362,2017-08-05,11,EGGS,168.0,3
2981361,2017-08-05,11,DELI,429.869,8
2981360,2017-08-05,11,DAIRY,669.0,14
2981359,2017-08-05,11,CLEANING,2154.0,22
2981358,2017-08-05,11,CELEBRATION,19.0,0
2981357,2017-08-05,11,BREAD/BAKERY,534.0,8
2981356,2017-08-05,11,BOOKS,0.0,0
2981355,2017-08-05,11,BEVERAGES,5299.0,28
2981354,2017-08-05,11,BEAUTY,8.0,1
2981353,2017-08-05,11,BABY CARE,0.0,0
2981352,2017-08-05,11,AUTOMOTIVE,9.0,0
2981351,2017-08-05,10,SEAFOOD,1.0,1
2981350,2017-08-05,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
2981349,2017-08-05,10,PRODUCE,264.854,5
2981348,2017-08-05,10,PREPARED FOODS,37.0,0
2981347,2017-08-05,10,POULTRY,185.581,0
2981346,2017-08-05,10,PLAYERS AND ELECTRONICS,7.0,0
2981345,2017-08-05,10,PET SUPPLIES,1.0,0
2981344,2017-08-05,10,PERSONAL CARE,278.0,8
2981343,2017-08-05,10,MEATS,216.868,0
2981342,2017-08-05,10,MAGAZINES,1.0,0
2981365,2017-08-05,11,GROCERY II,38.0,0
2981366,2017-08-05,11,HARDWARE,2.0,0
2981367,2017-08-05,11,HOME AND KITCHEN I,56.0,1
